ObservationDate,Shorthand,From,To,Price
08/05/2009,Q4_12,01/10/2012,31/12/2012,0.7
08/05/2009,Q1_13,01/01/2013,31/03/2013,0.79
08/05/2009,Q2_13,01/04/2013,30/06/2013,0.6375
08/05/2009,Q3_13,01/07/2013,30/09/2013,0.6165
08/05/2009,Q4_13,01/10/2013,31/12/2013,0.706
08/05/2009,Q1_14,01/01/2014,31/03/2014,0.797
08/05/2009,Q2_14,01/04/2014,30/06/2014,0.645
08/05/2009,Q3_14,01/07/2014,30/09/2014,0.624
11/05/2009,Q3_09,01/07/2009,30/09/2009,0.29475
11/05/2009,Q4_09,01/10/2009,31/12/2009,0.466
11/05/2009,Q1_10,01/01/2010,31/03/2010,0.554
11/05/2009,Q2_10,01/04/2010,30/06/2010,0.492
11/05/2009,Q3_10,01/07/2010,30/09/2010,0.47
11/05/2009,Q4_10,01/10/2010,31/12/2010,0.614
11/05/2009,Q1_11,01/01/2011,31/03/2011,0.694
11/05/2009,Q2_11,01/04/2011,30/06/2011,0.577
11/05/2009,Q3_11,01/07/2011,30/09/2011,0.557
11/05/2009,Q4_11,01/10/2011,31/12/2011,0.669
11/05/2009,Q1_12,01/01/2012,31/03/2012,0.757
11/05/2009,Q2_12,01/04/2012,30/06/2012,0.625
11/05/2009,Q3_12,01/07/2012,30/09/2012,0.605
11/05/2009,Q4_12,01/10/2012,31/12/2012,0.702
11/05/2009,Q1_13,01/01/2013,31/03/2013,0.792
11/05/2009,Q2_13,01/04/2013,30/06/2013,0.6475
11/05/2009,Q3_13,01/07/2013,30/09/2013,0.6265
11/05/2009,Q4_13,01/10/2013,31/12/2013,0.707
11/05/2009,Q1_14,01/01/2014,31/03/2014,0.798
11/05/2009,Q2_14,01/04/2014,30/06/2014,0.655
11/05/2009,Q3_14,01/07/2014,30/09/2014,0.634
12/05/2009,Q3_09,01/07/2009,30/09/2009,0.2995
12/05/2009,Q4_09,01/10/2009,31/12/2009,0.4715
12/05/2009,Q1_10,01/01/2010,31/03/2010,0.5565
12/05/2009,Q2_10,01/04/2010,30/06/2010,0.4965
12/05/2009,Q3_10,01/07/2010,30/09/2010,0.4775
12/05/2009,Q4_10,01/10/2010,31/12/2010,0.614
12/05/2009,Q1_11,01/01/2011,31/03/2011,0.698
12/05/2009,Q2_11,01/04/2011,30/06/2011,0.5775
12/05/2009,Q3_11,01/07/2011,30/09/2011,0.5575
12/05/2009,Q4_11,01/10/2011,31/12/2011,0.6635
12/05/2009,Q1_12,01/01/2012,31/03/2012,0.7515
12/05/2009,Q2_12,01/04/2012,30/06/2012,0.62
12/05/2009,Q3_12,01/07/2012,30/09/2012,0.6
12/05/2009,Q4_12,01/10/2012,31/12/2012,0.697
12/05/2009,Q1_13,01/01/2013,31/03/2013,0.787
12/05/2009,Q2_13,01/04/2013,30/06/2013,0.6475
12/05/2009,Q3_13,01/07/2013,30/09/2013,0.6265
12/05/2009,Q4_13,01/10/2013,31/12/2013,0.704
12/05/2009,Q1_14,01/01/2014,31/03/2014,0.795
12/05/2009,Q2_14,01/04/2014,30/06/2014,0.6555
12/05/2009,Q3_14,01/07/2014,30/09/2014,0.6345
13/05/2009,Q3_09,01/07/2009,30/09/2009,0.3075
13/05/2009,Q4_09,01/10/2009,31/12/2009,0.4795
13/05/2009,Q1_10,01/01/2010,31/03/2010,0.5585
13/05/2009,Q2_10,01/04/2010,30/06/2010,0.497
13/05/2009,Q3_10,01/07/2010,30/09/2010,0.479
13/05/2009,Q4_10,01/10/2010,31/12/2010,0.6135
13/05/2009,Q1_11,01/01/2011,31/03/2011,0.6965
13/05/2009,Q2_11,01/04/2011,30/06/2011,0.5795
13/05/2009,Q3_11,01/07/2011,30/09/2011,0.5605
13/05/2009,Q4_11,01/10/2011,31/12/2011,0.6615
13/05/2009,Q1_12,01/01/2012,31/03/2012,0.7485
13/05/2009,Q2_12,01/04/2012,30/06/2012,0.62
13/05/2009,Q3_12,01/07/2012,30/09/2012,0.6
13/05/2009,Q4_12,01/10/2012,31/12/2012,0.696
13/05/2009,Q1_13,01/01/2013,31/03/2013,0.786
13/05/2009,Q2_13,01/04/2013,30/06/2013,0.6475
13/05/2009,Q3_13,01/07/2013,30/09/2013,0.6265
13/05/2009,Q4_13,01/10/2013,31/12/2013,0.7035
13/05/2009,Q1_14,01/01/2014,31/03/2014,0.7945
13/05/2009,Q2_14,01/04/2014,30/06/2014,0.6555
13/05/2009,Q3_14,01/07/2014,30/09/2014,0.6345
14/05/2009,Q3_09,01/07/2009,30/09/2009,0.2985
14/05/2009,Q4_09,01/10/2009,31/12/2009,0.4655
14/05/2009,Q1_10,01/01/2010,31/03/2010,0.5445
14/05/2009,Q2_10,01/04/2010,30/06/2010,0.484
14/05/2009,Q3_10,01/07/2010,30/09/2010,0.466
14/05/2009,Q4_10,01/10/2010,31/12/2010,0.6055
14/05/2009,Q1_11,01/01/2011,31/03/2011,0.6825
14/05/2009,Q2_11,01/04/2011,30/06/2011,0.5605
14/05/2009,Q3_11,01/07/2011,30/09/2011,0.5415
14/05/2009,Q4_11,01/10/2011,31/12/2011,0.652
14/05/2009,Q1_12,01/01/2012,31/03/2012,0.733
14/05/2009,Q2_12,01/04/2012,30/06/2012,0.6065
14/05/2009,Q3_12,01/07/2012,30/09/2012,0.5865
14/05/2009,Q4_12,01/10/2012,31/12/2012,0.688
14/05/2009,Q1_13,01/01/2013,31/03/2013,0.772
14/05/2009,Q2_13,01/04/2013,30/06/2013,0.635
14/05/2009,Q3_13,01/07/2013,30/09/2013,0.614
14/05/2009,Q4_13,01/10/2013,31/12/2013,0.6965
14/05/2009,Q1_14,01/01/2014,31/03/2014,0.7815
14/05/2009,Q2_14,01/04/2014,30/06/2014,0.6435
14/05/2009,Q3_14,01/07/2014,30/09/2014,0.6225
15/05/2009,Q3_09,01/07/2009,30/09/2009,0.298
15/05/2009,Q4_09,01/10/2009,31/12/2009,0.4655
15/05/2009,Q1_10,01/01/2010,31/03/2010,0.5445
15/05/2009,Q2_10,01/04/2010,30/06/2010,0.4815
15/05/2009,Q3_10,01/07/2010,30/09/2010,0.4635
15/05/2009,Q4_10,01/10/2010,31/12/2010,0.6045
15/05/2009,Q1_11,01/01/2011,31/03/2011,0.6815
15/05/2009,Q2_11,01/04/2011,30/06/2011,0.5595
15/05/2009,Q3_11,01/07/2011,30/09/2011,0.5405
15/05/2009,Q4_11,01/10/2011,31/12/2011,0.65
15/05/2009,Q1_12,01/01/2012,31/03/2012,0.731
15/05/2009,Q2_12,01/04/2012,30/06/2012,0.605
15/05/2009,Q3_12,01/07/2012,30/09/2012,0.585
15/05/2009,Q4_12,01/10/2012,31/12/2012,0.687
15/05/2009,Q1_13,01/01/2013,31/03/2013,0.771
15/05/2009,Q2_13,01/04/2013,30/06/2013,0.634
15/05/2009,Q3_13,01/07/2013,30/09/2013,0.613
15/05/2009,Q4_13,01/10/2013,31/12/2013,0.696
15/05/2009,Q1_14,01/01/2014,31/03/2014,0.781
15/05/2009,Q2_14,01/04/2014,30/06/2014,0.643
15/05/2009,Q3_14,01/07/2014,30/09/2014,0.622
18/05/2009,Q3_09,01/07/2009,30/09/2009,0.29725
18/05/2009,Q4_09,01/10/2009,31/12/2009,0.4615
18/05/2009,Q1_10,01/01/2010,31/03/2010,0.5405
18/05/2009,Q2_10,01/04/2010,30/06/2010,0.479
18/05/2009,Q3_10,01/07/2010,30/09/2010,0.461
18/05/2009,Q4_10,01/10/2010,31/12/2010,0.6025
18/05/2009,Q1_11,01/01/2011,31/03/2011,0.6795
18/05/2009,Q2_11,01/04/2011,30/06/2011,0.557
18/05/2009,Q3_11,01/07/2011,30/09/2011,0.538
18/05/2009,Q4_11,01/10/2011,31/12/2011,0.6455
18/05/2009,Q1_12,01/01/2012,31/03/2012,0.7265
18/05/2009,Q2_12,01/04/2012,30/06/2012,0.607
18/05/2009,Q3_12,01/07/2012,30/09/2012,0.587
18/05/2009,Q4_12,01/10/2012,31/12/2012,0.686
18/05/2009,Q1_13,01/01/2013,31/03/2013,0.77
18/05/2009,Q2_13,01/04/2013,30/06/2013,0.6345
18/05/2009,Q3_13,01/07/2013,30/09/2013,0.6135
18/05/2009,Q4_13,01/10/2013,31/12/2013,0.6955
18/05/2009,Q1_14,01/01/2014,31/03/2014,0.7805
18/05/2009,Q2_14,01/04/2014,30/06/2014,0.643
18/05/2009,Q3_14,01/07/2014,30/09/2014,0.622
19/05/2009,Q3_09,01/07/2009,30/09/2009,0.30225
19/05/2009,Q4_09,01/10/2009,31/12/2009,0.467
19/05/2009,Q1_10,01/01/2010,31/03/2010,0.547
19/05/2009,Q2_10,01/04/2010,30/06/2010,0.484
19/05/2009,Q3_10,01/07/2010,30/09/2010,0.466
19/05/2009,Q4_10,01/10/2010,31/12/2010,0.6075
19/05/2009,Q1_11,01/01/2011,31/03/2011,0.6845
19/05/2009,Q2_11,01/04/2011,30/06/2011,0.555
19/05/2009,Q3_11,01/07/2011,30/09/2011,0.536
19/05/2009,Q4_11,01/10/2011,31/12/2011,0.6475
19/05/2009,Q1_12,01/01/2012,31/03/2012,0.7285
19/05/2009,Q2_12,01/04/2012,30/06/2012,0.6005
19/05/2009,Q3_12,01/07/2012,30/09/2012,0.5805
19/05/2009,Q4_12,01/10/2012,31/12/2012,0.6765
19/05/2009,Q1_13,01/01/2013,31/03/2013,0.7605
19/05/2009,Q2_13,01/04/2013,30/06/2013,0.623
19/05/2009,Q3_13,01/07/2013,30/09/2013,0.602
19/05/2009,Q4_13,01/10/2013,31/12/2013,0.6905
19/05/2009,Q1_14,01/01/2014,31/03/2014,0.7755
19/05/2009,Q2_14,01/04/2014,30/06/2014,0.641
19/05/2009,Q3_14,01/07/2014,30/09/2014,0.62
20/05/2009,Q3_09,01/07/2009,30/09/2009,0.299
20/05/2009,Q4_09,01/10/2009,31/12/2009,0.469
20/05/2009,Q1_10,01/01/2010,31/03/2010,0.549
20/05/2009,Q2_10,01/04/2010,30/06/2010,0.4855
20/05/2009,Q3_10,01/07/2010,30/09/2010,0.4675
20/05/2009,Q4_10,01/10/2010,31/12/2010,0.609
20/05/2009,Q1_11,01/01/2011,31/03/2011,0.686
20/05/2009,Q2_11,01/04/2011,30/06/2011,0.5505
20/05/2009,Q3_11,01/07/2011,30/09/2011,0.5315
20/05/2009,Q4_11,01/10/2011,31/12/2011,0.642
20/05/2009,Q1_12,01/01/2012,31/03/2012,0.723
20/05/2009,Q2_12,01/04/2012,30/06/2012,0.595
20/05/2009,Q3_12,01/07/2012,30/09/2012,0.575
20/05/2009,Q4_12,01/10/2012,31/12/2012,0.6725
20/05/2009,Q1_13,01/01/2013,31/03/2013,0.7565
20/05/2009,Q2_13,01/04/2013,30/06/2013,0.617
20/05/2009,Q3_13,01/07/2013,30/09/2013,0.596
20/05/2009,Q4_13,01/10/2013,31/12/2013,0.6855
20/05/2009,Q1_14,01/01/2014,31/03/2014,0.7705
20/05/2009,Q2_14,01/04/2014,30/06/2014,0.636
20/05/2009,Q3_14,01/07/2014,30/09/2014,0.615
21/05/2009,Q3_09,01/07/2009,30/09/2009,0.2965
21/05/2009,Q4_09,01/10/2009,31/12/2009,0.458
21/05/2009,Q1_10,01/01/2010,31/03/2010,0.5395
21/05/2009,Q2_10,01/04/2010,30/06/2010,0.474
21/05/2009,Q3_10,01/07/2010,30/09/2010,0.456
21/05/2009,Q4_10,01/10/2010,31/12/2010,0.5935
21/05/2009,Q1_11,01/01/2011,31/03/2011,0.6705
21/05/2009,Q2_11,01/04/2011,30/06/2011,0.5315
21/05/2009,Q3_11,01/07/2011,30/09/2011,0.5125
21/05/2009,Q4_11,01/10/2011,31/12/2011,0.6245
21/05/2009,Q1_12,01/01/2012,31/03/2012,0.7055
21/05/2009,Q2_12,01/04/2012,30/06/2012,0.5705
21/05/2009,Q3_12,01/07/2012,30/09/2012,0.5505
21/05/2009,Q4_12,01/10/2012,31/12/2012,0.648
21/05/2009,Q1_13,01/01/2013,31/03/2013,0.732
21/05/2009,Q2_13,01/04/2013,30/06/2013,0.5935
21/05/2009,Q3_13,01/07/2013,30/09/2013,0.5725
21/05/2009,Q4_13,01/10/2013,31/12/2013,0.6625
21/05/2009,Q1_14,01/01/2014,31/03/2014,0.7475
21/05/2009,Q2_14,01/04/2014,30/06/2014,0.614
21/05/2009,Q3_14,01/07/2014,30/09/2014,0.593
22/05/2009,Q3_09,01/07/2009,30/09/2009,0.288
22/05/2009,Q4_09,01/10/2009,31/12/2009,0.44925
22/05/2009,Q1_10,01/01/2010,31/03/2010,0.5305
22/05/2009,Q2_10,01/04/2010,30/06/2010,0.4585
22/05/2009,Q3_10,01/07/2010,30/09/2010,0.4405
22/05/2009,Q4_10,01/10/2010,31/12/2010,0.5815
22/05/2009,Q1_11,01/01/2011,31/03/2011,0.6585
22/05/2009,Q2_11,01/04/2011,30/06/2011,0.5265
22/05/2009,Q3_11,01/07/2011,30/09/2011,0.5075
22/05/2009,Q4_11,01/10/2011,31/12/2011,0.6195
22/05/2009,Q1_12,01/01/2012,31/03/2012,0.7005
22/05/2009,Q2_12,01/04/2012,30/06/2012,0.566
22/05/2009,Q3_12,01/07/2012,30/09/2012,0.546
22/05/2009,Q4_12,01/10/2012,31/12/2012,0.643
22/05/2009,Q1_13,01/01/2013,31/03/2013,0.727
22/05/2009,Q2_13,01/04/2013,30/06/2013,0.5905
22/05/2009,Q3_13,01/07/2013,30/09/2013,0.5695
22/05/2009,Q4_13,01/10/2013,31/12/2013,0.659
22/05/2009,Q1_14,01/01/2014,31/03/2014,0.744
22/05/2009,Q2_14,01/04/2014,30/06/2014,0.611
22/05/2009,Q3_14,01/07/2014,30/09/2014,0.59
26/05/2009,Q3_09,01/07/2009,30/09/2009,0.27475
26/05/2009,Q4_09,01/10/2009,31/12/2009,0.44175
26/05/2009,Q1_10,01/01/2010,31/03/2010,0.527
26/05/2009,Q2_10,01/04/2010,30/06/2010,0.454
26/05/2009,Q3_10,01/07/2010,30/09/2010,0.436
26/05/2009,Q4_10,01/10/2010,31/12/2010,0.5775
26/05/2009,Q1_11,01/01/2011,31/03/2011,0.6545
26/05/2009,Q2_11,01/04/2011,30/06/2011,0.52
26/05/2009,Q3_11,01/07/2011,30/09/2011,0.5025
26/05/2009,Q4_11,01/10/2011,31/12/2011,0.6095
26/05/2009,Q1_12,01/01/2012,31/03/2012,0.6905
26/05/2009,Q2_12,01/04/2012,30/06/2012,0.56
26/05/2009,Q3_12,01/07/2012,30/09/2012,0.54
26/05/2009,Q4_12,01/10/2012,31/12/2012,0.638
26/05/2009,Q1_13,01/01/2013,31/03/2013,0.722
26/05/2009,Q2_13,01/04/2013,30/06/2013,0.5855
26/05/2009,Q3_13,01/07/2013,30/09/2013,0.5645
26/05/2009,Q4_13,01/10/2013,31/12/2013,0.6525
26/05/2009,Q1_14,01/01/2014,31/03/2014,0.7375
26/05/2009,Q2_14,01/04/2014,30/06/2014,0.606
26/05/2009,Q3_14,01/07/2014,30/09/2014,0.585
27/05/2009,Q3_09,01/07/2009,30/09/2009,0.27725
27/05/2009,Q4_09,01/10/2009,31/12/2009,0.4475
27/05/2009,Q1_10,01/01/2010,31/03/2010,0.5335
27/05/2009,Q2_10,01/04/2010,30/06/2010,0.461
27/05/2009,Q3_10,01/07/2010,30/09/2010,0.443
27/05/2009,Q4_10,01/10/2010,31/12/2010,0.5865
27/05/2009,Q1_11,01/01/2011,31/03/2011,0.6635
27/05/2009,Q2_11,01/04/2011,30/06/2011,0.5315
27/05/2009,Q3_11,01/07/2011,30/09/2011,0.5145
27/05/2009,Q4_11,01/10/2011,31/12/2011,0.6155
27/05/2009,Q1_12,01/01/2012,31/03/2012,0.6965
27/05/2009,Q2_12,01/04/2012,30/06/2012,0.565
27/05/2009,Q3_12,01/07/2012,30/09/2012,0.545
27/05/2009,Q4_12,01/10/2012,31/12/2012,0.646
27/05/2009,Q1_13,01/01/2013,31/03/2013,0.73
27/05/2009,Q2_13,01/04/2013,30/06/2013,0.59
27/05/2009,Q3_13,01/07/2013,30/09/2013,0.569
27/05/2009,Q4_13,01/10/2013,31/12/2013,0.6575
27/05/2009,Q1_14,01/01/2014,31/03/2014,0.7425
27/05/2009,Q2_14,01/04/2014,30/06/2014,0.611
27/05/2009,Q3_14,01/07/2014,30/09/2014,0.59
28/05/2009,Q3_09,01/07/2009,30/09/2009,0.28125
28/05/2009,Q4_09,01/10/2009,31/12/2009,0.449
28/05/2009,Q1_10,01/01/2010,31/03/2010,0.536
28/05/2009,Q2_10,01/04/2010,30/06/2010,0.465
28/05/2009,Q3_10,01/07/2010,30/09/2010,0.447
28/05/2009,Q4_10,01/10/2010,31/12/2010,0.59
28/05/2009,Q1_11,01/01/2011,31/03/2011,0.667
28/05/2009,Q2_11,01/04/2011,30/06/2011,0.5335
28/05/2009,Q3_11,01/07/2011,30/09/2011,0.5165
28/05/2009,Q4_11,01/10/2011,31/12/2011,0.6195
28/05/2009,Q1_12,01/01/2012,31/03/2012,0.7005
28/05/2009,Q2_12,01/04/2012,30/06/2012,0.57
28/05/2009,Q3_12,01/07/2012,30/09/2012,0.55
28/05/2009,Q4_12,01/10/2012,31/12/2012,0.646
28/05/2009,Q1_13,01/01/2013,31/03/2013,0.73
28/05/2009,Q2_13,01/04/2013,30/06/2013,0.59
28/05/2009,Q3_13,01/07/2013,30/09/2013,0.569
28/05/2009,Q4_13,01/10/2013,31/12/2013,0.6575
28/05/2009,Q1_14,01/01/2014,31/03/2014,0.7425
28/05/2009,Q2_14,01/04/2014,30/06/2014,0.611
28/05/2009,Q3_14,01/07/2014,30/09/2014,0.59
29/05/2009,Q3_09,01/07/2009,30/09/2009,0.279
29/05/2009,Q4_09,01/10/2009,31/12/2009,0.45
29/05/2009,Q1_10,01/01/2010,31/03/2010,0.5385
29/05/2009,Q2_10,01/04/2010,30/06/2010,0.471
29/05/2009,Q3_10,01/07/2010,30/09/2010,0.453
29/05/2009,Q4_10,01/10/2010,31/12/2010,0.593
29/05/2009,Q1_11,01/01/2011,31/03/2011,0.67
29/05/2009,Q2_11,01/04/2011,30/06/2011,0.5385
29/05/2009,Q3_11,01/07/2011,30/09/2011,0.5215
29/05/2009,Q4_11,01/10/2011,31/12/2011,0.6155
29/05/2009,Q1_12,01/01/2012,31/03/2012,0.6965
29/05/2009,Q2_12,01/04/2012,30/06/2012,0.57
29/05/2009,Q3_12,01/07/2012,30/09/2012,0.55
29/05/2009,Q4_12,01/10/2012,31/12/2012,0.6505
29/05/2009,Q1_13,01/01/2013,31/03/2013,0.7345
29/05/2009,Q2_13,01/04/2013,30/06/2013,0.5945
29/05/2009,Q3_13,01/07/2013,30/09/2013,0.5735
29/05/2009,Q4_13,01/10/2013,31/12/2013,0.6595
29/05/2009,Q1_14,01/01/2014,31/03/2014,0.7445
29/05/2009,Q2_14,01/04/2014,30/06/2014,0.613
29/05/2009,Q3_14,01/07/2014,30/09/2014,0.592
01/06/2009,Q3_09,01/07/2009,30/09/2009,0.29025
01/06/2009,Q4_09,01/10/2009,31/12/2009,0.456
01/06/2009,Q1_10,01/01/2010,31/03/2010,0.544
01/06/2009,Q2_10,01/04/2010,30/06/2010,0.478
01/06/2009,Q3_10,01/07/2010,30/09/2010,0.46
01/06/2009,Q4_10,01/10/2010,31/12/2010,0.6015
01/06/2009,Q1_11,01/01/2011,31/03/2011,0.6785
01/06/2009,Q2_11,01/04/2011,30/06/2011,0.545
01/06/2009,Q3_11,01/07/2011,30/09/2011,0.528
01/06/2009,Q4_11,01/10/2011,31/12/2011,0.6265
01/06/2009,Q1_12,01/01/2012,31/03/2012,0.7075
01/06/2009,Q2_12,01/04/2012,30/06/2012,0.5775
01/06/2009,Q3_12,01/07/2012,30/09/2012,0.5575
01/06/2009,Q4_12,01/10/2012,31/12/2012,0.6565
01/06/2009,Q1_13,01/01/2013,31/03/2013,0.7405
01/06/2009,Q2_13,01/04/2013,30/06/2013,0.6015
01/06/2009,Q3_13,01/07/2013,30/09/2013,0.5805
01/06/2009,Q4_13,01/10/2013,31/12/2013,0.6675
01/06/2009,Q1_14,01/01/2014,31/03/2014,0.7525
01/06/2009,Q2_14,01/04/2014,30/06/2014,0.62
01/06/2009,Q3_14,01/07/2014,30/09/2014,0.599
02/06/2009,Q3_09,01/07/2009,30/09/2009,0.29325
02/06/2009,Q4_09,01/10/2009,31/12/2009,0.459
02/06/2009,Q1_10,01/01/2010,31/03/2010,0.5465
02/06/2009,Q2_10,01/04/2010,30/06/2010,0.4795
02/06/2009,Q3_10,01/07/2010,30/09/2010,0.4615
02/06/2009,Q4_10,01/10/2010,31/12/2010,0.602
02/06/2009,Q1_11,01/01/2011,31/03/2011,0.679
02/06/2009,Q2_11,01/04/2011,30/06/2011,0.548
02/06/2009,Q3_11,01/07/2011,30/09/2011,0.531
02/06/2009,Q4_11,01/10/2011,31/12/2011,0.6285
02/06/2009,Q1_12,01/01/2012,31/03/2012,0.7095
02/06/2009,Q2_12,01/04/2012,30/06/2012,0.581
02/06/2009,Q3_12,01/07/2012,30/09/2012,0.561
02/06/2009,Q4_12,01/10/2012,31/12/2012,0.659
02/06/2009,Q1_13,01/01/2013,31/03/2013,0.743
02/06/2009,Q2_13,01/04/2013,30/06/2013,0.605
02/06/2009,Q3_13,01/07/2013,30/09/2013,0.584
02/06/2009,Q4_13,01/10/2013,31/12/2013,0.6705
02/06/2009,Q1_14,01/01/2014,31/03/2014,0.7555
02/06/2009,Q2_14,01/04/2014,30/06/2014,0.623
02/06/2009,Q3_14,01/07/2014,30/09/2014,0.602
03/06/2009,Q3_09,01/07/2009,30/09/2009,0.28675
03/06/2009,Q4_09,01/10/2009,31/12/2009,0.4565
03/06/2009,Q1_10,01/01/2010,31/03/2010,0.5425
03/06/2009,Q2_10,01/04/2010,30/06/2010,0.474
03/06/2009,Q3_10,01/07/2010,30/09/2010,0.456
03/06/2009,Q4_10,01/10/2010,31/12/2010,0.5925
03/06/2009,Q1_11,01/01/2011,31/03/2011,0.6695
03/06/2009,Q2_11,01/04/2011,30/06/2011,0.542
03/06/2009,Q3_11,01/07/2011,30/09/2011,0.525
03/06/2009,Q4_11,01/10/2011,31/12/2011,0.622
03/06/2009,Q1_12,01/01/2012,31/03/2012,0.703
03/06/2009,Q2_12,01/04/2012,30/06/2012,0.5735
03/06/2009,Q3_12,01/07/2012,30/09/2012,0.5535
03/06/2009,Q4_12,01/10/2012,31/12/2012,0.654
03/06/2009,Q1_13,01/01/2013,31/03/2013,0.738
03/06/2009,Q2_13,01/04/2013,30/06/2013,0.599
03/06/2009,Q3_13,01/07/2013,30/09/2013,0.578
03/06/2009,Q4_13,01/10/2013,31/12/2013,0.6655
03/06/2009,Q1_14,01/01/2014,31/03/2014,0.7505
03/06/2009,Q2_14,01/04/2014,30/06/2014,0.618
03/06/2009,Q3_14,01/07/2014,30/09/2014,0.597
04/06/2009,Q3_09,01/07/2009,30/09/2009,0.29425
04/06/2009,Q4_09,01/10/2009,31/12/2009,0.4715
04/06/2009,Q1_10,01/01/2010,31/03/2010,0.5595
04/06/2009,Q2_10,01/04/2010,30/06/2010,0.487
04/06/2009,Q3_10,01/07/2010,30/09/2010,0.469
04/06/2009,Q4_10,01/10/2010,31/12/2010,0.6045
04/06/2009,Q1_11,01/01/2011,31/03/2011,0.6815
04/06/2009,Q2_11,01/04/2011,30/06/2011,0.5545
04/06/2009,Q3_11,01/07/2011,30/09/2011,0.5375
04/06/2009,Q4_11,01/10/2011,31/12/2011,0.633
04/06/2009,Q1_12,01/01/2012,31/03/2012,0.714
04/06/2009,Q2_12,01/04/2012,30/06/2012,0.586
04/06/2009,Q3_12,01/07/2012,30/09/2012,0.566
04/06/2009,Q4_12,01/10/2012,31/12/2012,0.6645
04/06/2009,Q1_13,01/01/2013,31/03/2013,0.7485
04/06/2009,Q2_13,01/04/2013,30/06/2013,0.6105
04/06/2009,Q3_13,01/07/2013,30/09/2013,0.5895
04/06/2009,Q4_13,01/10/2013,31/12/2013,0.6755
04/06/2009,Q1_14,01/01/2014,31/03/2014,0.7605
04/06/2009,Q2_14,01/04/2014,30/06/2014,0.6285
04/06/2009,Q3_14,01/07/2014,30/09/2014,0.6075
05/06/2009,Q3_09,01/07/2009,30/09/2009,0.28875
05/06/2009,Q4_09,01/10/2009,31/12/2009,0.48425
05/06/2009,Q1_10,01/01/2010,31/03/2010,0.57525
05/06/2009,Q2_10,01/04/2010,30/06/2010,0.4965
05/06/2009,Q3_10,01/07/2010,30/09/2010,0.4785
05/06/2009,Q4_10,01/10/2010,31/12/2010,0.6095
05/06/2009,Q1_11,01/01/2011,31/03/2011,0.6865
05/06/2009,Q2_11,01/04/2011,30/06/2011,0.5605
05/06/2009,Q3_11,01/07/2011,30/09/2011,0.5435
05/06/2009,Q4_11,01/10/2011,31/12/2011,0.6395
05/06/2009,Q1_12,01/01/2012,31/03/2012,0.7205
05/06/2009,Q2_12,01/04/2012,30/06/2012,0.595
05/06/2009,Q3_12,01/07/2012,30/09/2012,0.575
05/06/2009,Q4_12,01/10/2012,31/12/2012,0.6705
05/06/2009,Q1_13,01/01/2013,31/03/2013,0.7545
05/06/2009,Q2_13,01/04/2013,30/06/2013,0.6175
05/06/2009,Q3_13,01/07/2013,30/09/2013,0.5965
05/06/2009,Q4_13,01/10/2013,31/12/2013,0.6815
05/06/2009,Q1_14,01/01/2014,31/03/2014,0.7665
05/06/2009,Q2_14,01/04/2014,30/06/2014,0.6345
05/06/2009,Q3_14,01/07/2014,30/09/2014,0.6135
08/06/2009,Q3_09,01/07/2009,30/09/2009,0.2815
08/06/2009,Q4_09,01/10/2009,31/12/2009,0.47925
08/06/2009,Q1_10,01/01/2010,31/03/2010,0.56625
08/06/2009,Q2_10,01/04/2010,30/06/2010,0.4935
08/06/2009,Q3_10,01/07/2010,30/09/2010,0.4755
08/06/2009,Q4_10,01/10/2010,31/12/2010,0.6065
08/06/2009,Q1_11,01/01/2011,31/03/2011,0.6835
08/06/2009,Q2_11,01/04/2011,30/06/2011,0.5585
08/06/2009,Q3_11,01/07/2011,30/09/2011,0.5415
08/06/2009,Q4_11,01/10/2011,31/12/2011,0.637
08/06/2009,Q1_12,01/01/2012,31/03/2012,0.718
08/06/2009,Q2_12,01/04/2012,30/06/2012,0.5895
08/06/2009,Q3_12,01/07/2012,30/09/2012,0.5695
08/06/2009,Q4_12,01/10/2012,31/12/2012,0.668
08/06/2009,Q1_13,01/01/2013,31/03/2013,0.752
08/06/2009,Q2_13,01/04/2013,30/06/2013,0.6145
08/06/2009,Q3_13,01/07/2013,30/09/2013,0.5935
08/06/2009,Q4_13,01/10/2013,31/12/2013,0.679
08/06/2009,Q1_14,01/01/2014,31/03/2014,0.764
08/06/2009,Q2_14,01/04/2014,30/06/2014,0.632
08/06/2009,Q3_14,01/07/2014,30/09/2014,0.611
09/06/2009,Q3_09,01/07/2009,30/09/2009,0.28475
09/06/2009,Q4_09,01/10/2009,31/12/2009,0.48075
09/06/2009,Q1_10,01/01/2010,31/03/2010,0.56775
09/06/2009,Q2_10,01/04/2010,30/06/2010,0.4935
09/06/2009,Q3_10,01/07/2010,30/09/2010,0.4755
09/06/2009,Q4_10,01/10/2010,31/12/2010,0.611
09/06/2009,Q1_11,01/01/2011,31/03/2011,0.688
09/06/2009,Q2_11,01/04/2011,30/06/2011,0.5545
09/06/2009,Q3_11,01/07/2011,30/09/2011,0.5375
09/06/2009,Q4_11,01/10/2011,31/12/2011,0.6415
09/06/2009,Q1_12,01/01/2012,31/03/2012,0.7225
09/06/2009,Q2_12,01/04/2012,30/06/2012,0.5945
09/06/2009,Q3_12,01/07/2012,30/09/2012,0.5745
09/06/2009,Q4_12,01/10/2012,31/12/2012,0.675
09/06/2009,Q1_13,01/01/2013,31/03/2013,0.759
